Year,CountyNum,CountyName,Sector,RNR,GWh
1992,12,HUMBOLDT,Commercial,NR,203.9541901
1992,12,HUMBOLDT,Industrial,NR,445.3932446
1992,12,HUMBOLDT,Mining,NR,2.320505816
1992,12,HUMBOLDT,Residential,R,269.8718625
1992,12,HUMBOLDT,Streetlighting,NR,4.056853358
1992,12,HUMBOLDT,"Transportation, Communications, & Utilities",NR,47.73182303
1992,13,IMPERIAL,Agriculture and Water Pumping,NR,14.5369235
1992,13,IMPERIAL,Commercial,NR,338.0530949
1992,13,IMPERIAL,Industrial,NR,44.35048963
1992,13,IMPERIAL,Mining,NR,19.74076041
1992,13,IMPERIAL,Residential,R,67.3759039
1992,13,IMPERIAL,Streetlighting,NR,2.383247689
1992,13,IMPERIAL,"Transportation, Communications, & Utilities",NR,266.9691058
1992,14,INYO,Agriculture and Water Pumping,NR,1.51808326
1992,14,INYO,Commercial,NR,29.87793999
1992,14,INYO,Industrial,NR,0.950616834
1992,14,INYO,Mining,NR,10.13845364
1992,14,INYO,Residential,R,32.1881168
1992,14,INYO,Streetlighting,NR,0.247116522
1992,14,INYO,"Transportation, Communications, & Utilities",NR,2.643413061
1992,15,KERN,Agriculture and Water Pumping,NR,4013.88685
1992,15,KERN,Commercial,NR,1357.073859
