"","system.index","DNB_BRDF_Corrected_NTL","DNB_Lunar_Irradiance","Gap_Filled_DNB_BRDF_Corrected_NTL","Latest_High_Quality_Retrieval","Mandatory_Quality_Flag","QF_Cloud_Mask","Snow_Flag","date",".geo","Cloud_Quality","source"
"139","2019_06_10",0.966767070951578,0.5,0.96186272961796,0.0031762534682501,8.08337221805197e-05,50.4007944583841,0,2019-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"140","2019_06_11",1.08058361597647,0.5,1.07982394313126,0.000719405135854279,0,53.884373755696,0,2019-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Buffer"
"141","2019_06_12",0.0727825788046261,32.3,0.942810123787724,0.253938478457347,0.00200163020674216,151.995998950834,0,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"142","2019_06_13",NA,NA,NA,NA,NA,NA,NA,2019-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Buffer"
"143","2019_06_14",1.0301962211447,57.7,0.826156784830581,0.228834825971268,0.00659618952865345,114.128189684049,0,2019-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"144","2019_06_15",0.897982979693149,74.3,0.854445306620278,0.00967554875775022,0.00845226590068978,50.9937745305616,0.00072525138888011,2019-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"145","2019_06_16",0.904721250875009,97.4,0.830398528405332,0.118050543227511,0.00810068483973315,116.882933049342,0,2019-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Buffer"
"146","2019_06_17",0.858770049324366,138.298662788076,0.846912536619947,0.00929870244784193,0.00888533233806139,51.5758906845487,0,2019-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"147","2019_06_19",0.832616805636375,66.7,0.83415080993378,0.00991777324122587,0.00685947275495096,50.2616865017916,0,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"148","2019_06_20",0.840751796951317,50.4,0.824588270880573,0.0107476251572168,0.0085632211282456,50.4139273547758,0,2019-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"149","2019_06_21",0.871452045432474,37.9457637260643,0.879406826033994,0.00841086202210831,0.00705060148698531,50.2661347103101,0,2019-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"150","2019_06_22",0.911049970003087,28.5,0.901707716482025,0.00922443923373003,0.00828644786041239,50.2718179002786,0,2019-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"151","2019_06_24",0.979629760948994,15.3,0.970285998764236,0.0110941341541262,0.0110941341541262,50.2687446672691,0,2019-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"152","2019_06_25",NA,NA,NA,NA,NA,NA,NA,2019-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Buffer"
"153","2019_06_27",1.07165909633339,4.7,1.01708923490673,0.0807462346970376,0.0167702525115465,79.3093979307423,0,2019-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"154","2019_06_28",NA,NA,NA,NA,NA,NA,NA,2019-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Buffer"
"155","2019_06_30",NA,NA,NA,NA,NA,NA,NA,2019-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Buffer"
"156","2019_07_01",0.936890119684231,0.5,0.936890119684231,0,0,50.2743899355963,0,2019-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"157","2019_07_02",1.01172108399822,0.5,1.01172108399822,0,0,50.2757223395924,0,2019-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"158","2019_07_03",NA,NA,NA,NA,NA,NA,NA,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Buffer"
"159","2019_07_05",1.1081650939416,0.5,1.1081650939416,0,0,50.2304686740849,0,2019-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"160","2019_07_06",0.250802630633978,0.5,1.06362216840664,0.519270977757237,0.00267479068779489,319.100012719178,0,2019-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"161","2019_07_07",0.499567553149495,0.5,1.08066575672941,0.44558499206671,0.0199865163317102,126.798089627061,0,2019-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"162","2019_07_08",1.17724798224496,0.5,1.17724798224496,0,0,50.2126655823503,0,2019-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"163","2019_07_10",0.730687978243065,0.5,1.10625225988512,0.588353563407702,0,195.22990140979,0,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"164","2019_07_11",0.913265158016928,0.5,0.913265158016928,0,0,50.2336308936004,0,2019-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"165","2019_07_12",1.10655895154679,0.5,1.10259016880404,0.000161162238865822,0.000161162238865822,50.2460078375409,0,2019-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"166","2019_07_13",0.914927330913585,49.5,0.906473467340072,0.00582980698767867,0.005083583440895,50.2292564448305,0,2019-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"167","2019_07_14",1.00036655079989,63.3,0.955968275344137,0.00931091134718043,0.00885925163078412,50.2424192916888,0,2019-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"168","2019_07_15",0.872419806105416,81.3,0.856391515205741,0.00716855958562976,0.00660795284514262,50.2640185077451,0,2019-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"169","2019_07_16",0.793072492216515,110.6,0.793266523079036,0.00492082036003644,0.0039968751042541,50.2203046724726,0,2019-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"170","2019_07_17",0.84897951360634,109,0.860261567468403,0.00732750979376605,0.00636669278334993,50.2377386346652,0,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"171","2019_07_18",0.797862191782765,77.1188703759735,0.793144999655449,0.00783453883741352,0.00683965643715345,50.2263432003598,0,2019-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"172","2019_07_19",0.895466967875818,58.9,0.882874175506485,0.0051345973298261,0.00504860646610346,50.2025139413237,0,2019-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"173","2019_07_20",0.942460649345743,44.6,0.918820473814697,0.00875221558577891,0.00835267532825541,50.1298383037138,0,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"174","2019_07_21",0.831672889896311,34.1,0.827178907759325,0.00524535686849761,0.00492382592557592,50.0924568804111,0,2019-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"175","2019_07_22",0.794861327042096,25.9,0.821549615099146,0.00811878478615824,0.00747895713259844,50.1365556090306,0,2019-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"176","2019_07_23",1.01975799096525,19.3,1.00505436560486,0.0154151681475159,0.0149316814309184,50.1140207039757,0,2019-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"177","2019_07_24",1.23397465402086,14.1,1.21415009798258,0.0241402073557606,0.0465765190410025,50.1424607830653,0,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"178","2019_07_26",1.19472112313363,6.30693525354426,1.12487257853744,0.0273536559969891,0.0237644742732712,54.8620751439478,0.00354556925504809,2019-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"179","2019_07_27",0.948564460003394,3.9,0.953792044409521,0.0132810325001035,0.0132810325001035,50.0921377159772,0,2019-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"180","2019_07_28",1.15254020017117,1.9,1.13652673403006,0.0132894066164367,0.0132894066164367,50.099223798417,0,2019-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"181","2019_07_29",1.07962671963741,0.5,1.07962671963741,0,0,50.1418129740659,0,2019-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"182","2019_07_30",1.0267419388708,0.5,1.0267419388708,0,0,50.1344235274117,0,2019-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"183","2019_07_31",1.09240530460907,0.5,1.09240530460907,0,0,50.1625877346689,0,2019-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"184","2019_08_01",1.02920257485269,0.5,1.02838554401345,0.000805816669123619,0,50.2169046748902,0,2019-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"185","2019_08_02",1.06920897841272,0.5,1.06920897841272,0,0,50.1245768306214,0,2019-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"186","2019_08_03",0.93544094106599,0.5,0.935057686241247,0.000483486716597467,0,50.1710057756123,0,2019-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"187","2019_08_04",1.18637830207252,0.5,1.18637830207252,0,0,50.1392688227226,0,2019-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"188","2019_08_05",1.21246318663287,0.5,1.21246318663287,0,0,50.0735471777174,0,2019-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"189","2019_08_06",NA,0.5,0.967582018163714,1,NA,578.292400126022,0,2019-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"190","2019_08_07",0.872214650197416,0.5,0.871977710623053,0.000564067836030378,0,50.0893650934599,0,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"191","2019_08_08",1.07781301861033,0.5,1.07739439670613,0.0007252300748962,0,50.0658123382651,0,2019-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"192","2019_08_09",2.6369199043736,0.5,0.948546246465488,0.6712862295083,0.00103009901407546,486.039080578906,0,2019-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"193","2019_08_10",0.669057571017675,0.5,1.21139569737076,0.0996211739373483,0,96.6906715188087,0,2019-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Buffer"
"194","2019_08_11",0.859303309788878,0.538959896830887,0.859303309788878,0,0,52.8389230823194,0,2019-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Buffer"
"195","2019_08_12",0.75990260902559,54.3,0.761779244037991,0.00820457997802505,0.00782442262440764,50.0809050239327,0,2019-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"196","2019_08_13",0.791402783132217,68.1,0.796258505640559,0.00720426808169219,0.00600280698379593,50.0656966806583,0,2019-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"197","2019_08_14",0.839736986576686,86.9,0.817173226856945,0.0060145115535945,0.00553280819650936,50.0601555436809,0,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"198","2019_08_15",0.846167373370927,115.1,0.829381641171692,0.00564889447444203,0.00489481698764324,50.087485815353,0,2019-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"199","2019_08_16",0.782080296881739,91.0030948837941,0.772801445660023,0.0080393096820901,0.00553191004125057,50.1362756291411,0,2019-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"200","2019_08_17",0.758279426336009,68.7,0.75840124532403,0.0060408979201539,0.00561574501447919,50.0438487691471,0,2019-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"201","2019_08_18",0.776281817538667,53.6,0.775170091455203,0.00847476373141775,0.00790742700295506,50.053270440033,0,2019-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"202","2019_08_19",0.831682865711546,41.4377297233532,0.815941727407167,0.00968995861290505,0.00804874718599199,50.0956703290523,0,2019-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"203","2019_08_20",0.895305435049968,31.8996776755357,0.855433051629308,0.00785744915568366,0.00721745292370875,50.151803768858,0,2019-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"204","2019_08_21",0.868802792146533,23.8046792034018,0.851842712823893,0.0380432944974471,0.00775897747109169,55.4608010774484,0,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"205","2019_08_22",NA,17.6,0.918736548810402,1.03102614400255,NA,754.075402295945,0,2019-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"206","2019_08_23",0.865725726828357,12.6,0.858873861673629,0.023297265927243,0.0116486329636215,50.2999347604505,0,2019-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"207","2019_08_24",1.02575864826463,8.5,1.01990234558542,0.014095787585462,0.0129822901327983,50.1705597881998,0,2019-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"208","2019_08_25",1.1191527789164,5.29995165100178,1.08115298098024,0.0141441365856094,0.0133447719803102,51.0651180450319,0,2019-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"209","2019_08_26",1.12765262677679,2.84719777253306,1.06343419870313,0.0301678800527668,0.0186226607613567,71.1954309246841,0,2019-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"210","2019_08_27",0.99202288744449,1.19917656596692,0.954289305394435,0.0456909111621884,0.0164787878592457,70.3415471332441,0,2019-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"211","2019_08_28",0.919200044404301,0.5,0.918699718610484,0.000564071668386533,0,50.0842558749171,0,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"212","2019_08_29",1.09172220507018,0.5,1.09172220507018,0,0,51.0110050856513,0,2019-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"213","2019_08_30",0.950593170831155,0.5,0.949852902350115,0.000805816669123619,0,50.1704630901995,0,2019-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"214","2019_08_31",1.18170489229063,0.5,1.18170489229063,0,0,50.0657006030827,0,2019-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"215","2019_09_01",1.07092277176838,0.5,1.07092277176838,0,0,50.0689858070405,0,2019-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"216","2019_09_02",0.949254705882397,0.5,0.948519734042718,0.000805816669123619,0,50.1261523375873,0,2019-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"217","2019_09_03",1.0031043193824,0.5,1.00240134273575,0.00121014703310153,0,50.1442885847537,0,2019-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"218","2019_09_04",0.946717813124105,0.5,0.946628171148967,0.000805816669123619,0.000161267295324529,50.1234090848404,0,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"219","2019_09_05",0.550779906223855,0.5,1.08959636953415,0.462666750724407,0.00172946245010602,325.283407776574,0,2019-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Buffer"
"220","2019_09_06",1.26496189475076,0.5,1.26496189475076,0,0,50.6795227606079,0,2019-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"221","2019_09_07",2.26213590111685,0.5,0.952978484292677,0.670109557886316,0.00937968533525648,411.409306044905,0,2019-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"222","2019_09_08",1.00763418147247,0.5,1.00666369682459,0.00153105167133488,0,50.5610895146977,0,2019-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"223","2019_09_09",1.01438725809517,0.5,0.932521584662557,0.0907137845053464,0,224.036032645371,0,2019-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Buffer"
"224","2019_09_10",0.939858901250031,40.5885677841284,0.874071160754813,0.104140112242362,0.00915076030937827,154.022367890702,0,2019-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"225","2019_09_11",0.965708822587954,57.9204830696956,0.909406529701635,0.0105484562053651,0.00941137769581931,53.0153059346187,0.00044319916801799,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Buffer"
"226","2019_09_12",0.852123480715856,73.0994560737764,0.832661372054013,0.00628679204858033,0.00501014098347845,50.0401097617106,0,2019-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"227","2019_09_13",0.751791110786902,94.2,0.740949715246982,0.0206447070564102,0.00698938677734651,51.536656047267,0,2019-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"228","2019_09_14",0.724965909786679,108.8,0.734400967747744,0.010123269409951,0.00779644295203236,50.1011666487333,0,2019-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"229","2019_09_15",0.766820391575101,83.6,0.776251325231515,0.00966031983337609,0.00782046293279388,50.0302901745826,0,2019-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"230","2019_09_16",0.0156195133305956,65,0.956066196401615,0.954019626850002,0,589.985327816492,0,2019-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Buffer"
"231","2019_09_17",0.962591154126977,50.41147345476,0.860698803839793,0.187372125979798,0.0156922382054411,156.834571051937,0.00100411077103541,2019-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Buffer"
"232","2019_09_19",0.685128083512848,29.7,0.72976049755178,0.0175905038771632,0.00711284126453887,165.049947519215,0.000644653335298895,2019-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Buffer"
"233","2019_09_20",0.900448888327874,22.2,0.89642472149031,0.020848215266181,0.0416549066447959,57.0615702396421,0,2019-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Buffer"
"234","2019_09_21",1.20465556545347,15.9997582549993,1.15212404621606,0.0238760318995959,0.0445056957206664,50.0196363301972,0,2019-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"235","2019_09_22",1.26891552781409,10.7003674524057,1.1953469563706,0.0187311294721443,0.0228246781512923,50.0531456633713,0,2019-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
"236","2019_09_23",1.16573430209767,6.8,1.14055731789506,0.0149121904735722,0.0138857189403699,51.5605960704904,0,2019-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Buffer"
"237","2019_09_24",0.994644135466002,3.9,0.973109384293163,0.0154678879687305,0.0150710518865845,50.0692569406491,0,2019-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Buffer"
